match_id,radiant_win
64954,1
64956,0
64957,0
64959,0
64960,1
64961,1
64962,0
64963,0
64964,0
64965,0
64966,0
64967,0
64968,0
64969,0
64970,1
64971,0
64972,1
64973,1
64974,1
64975,1
64976,0
64977,0
64978,1
64979,0
64980,1
64981,0
64982,0
64983,0
64984,0
64985,1
64987,0
64988,1
64989,0
64990,1
64991,1
64992,0
64993,1
64994,0
64995,0
64996,0
64997,1
64998,0
64999,0
65000,0
65002,0
65003,0
65004,1
65005,0
65006,0
65008,0
65009,1
65010,1
65011,0
65012,1
65014,0
65015,0
65016,1
65017,1
65018,0
65019,1
65020,0
65021,1
65022,0
65023,0
65024,1
65026,0
65027,0
65028,0
65029,1
65030,1
65031,0
65032,0
65033,1
65034,1
65035,0
65036,1
65038,0
65039,0
65040,0
65041,0
65042,1
65043,0
65045,1
65046,0
65047,1
65048,1
65049,0
65050,1
65051,0
65052,0
65053,0
65054,0
65055,0
65056,1
65057,0
65058,1
65059,1
65061,0
65062,1
65063,1
65064,0
65065,1
65066,1
65067,1
65068,0
65069,1
65070,1
65071,0
65073,1
65075,1
65076,0
65077,0
65078,0
65080,0
65081,1
65082,0
65083,1
65084,1
65085,1
65086,1
65088,0
65089,0
65090,1
65091,1
65093,0
65095,1
65096,0
65097,0
65099,0
65100,0
65101,0
65102,0
65103,1
65104,0
65105,1
65107,1
65108,1
65109,0
65111,1
65112,0
65113,0
65114,1
65115,0
65116,0
65117,0
65118,1
65119,1
65120,1
65121,0
65122,1
65123,0
65124,0
65125,0
65126,1
65127,0
65128,0
65129,0
65130,0
65131,1
65132,0
65133,0
65134,0
65135,1
65136,0
65137,0
65138,0
65139,0
65140,1
65141,0
65142,0
65143,0
65144,0
65146,1
65147,0
65149,1
65150,1
65151,0
65152,1
65153,1
65154,1
65155,1
65156,1
65157,1
65158,1
65159,1
65160,0
65161,1
65162,0
65163,1
65165,0
65166,0
65167,1
65170,0
65171,0
65172,0
65173,1
65174,0
65176,1
65177,1
65178,1
65179,0
65180,0
65181,0
65182,1
65183,0
65184,1
65185,0
65186,1
65187,1
65188,1
65189,0
65190,0
65191,0
65192,0
65193,1
65194,1
65195,0
65196,0
65197,0
65198,1
65199,1
65200,0
65202,1
65203,1
65204,0
65205,1
65207,0
65208,0
65209,0
65210,1
65211,0
65212,1
65213,0
65214,0
65215,0
65217,0
65218,0
65219,0
65220,1
65221,0
65222,1
65224,1
65225,0
65226,1
65228,1
65231,0
65232,1
65233,1
65234,0
65235,1
65236,0
65237,0
65238,0
65239,1
65240,0
65241,0
65242,1
65243,0
65244,0
65245,0
65246,0
65248,0
65249,1
65250,1
65251,1
65252,1
65253,0
65254,1
65255,1
65256,1
65257,1
65258,0
65259,0
65260,0
65261,0
65262,1
65263,1
65264,1
65265,0
65266,0
65267,1
65268,1
65269,1
65270,1
65271,0
65273,0
65274,1
65275,0
65276,0
65277,1
65278,1
65279,1
65280,1
65281,1
65282,0
65283,1
65284,1
65285,1
65286,0
65287,0
65289,0
65291,1
65292,1
65293,1
65295,0
65296,1
65298,1
65300,0
65301,1
65302,0
65303,1
65304,1
65305,0
65306,0
65308,1
65309,1
65310,1
65311,1
65312,0
65313,0
65314,1
65315,1
65316,1
65317,1
65318,0
65319,0
65320,1
65321,0
65322,1
65323,1
65325,1
65326,0
65327,0
65328,0
65329,0
65330,0
65331,0
65332,1
65333,1
65334,1
65335,1
65336,0
65337,0
65338,1
65339,0
65340,1
65341,1
65342,0
65343,0
65344,1
65345,0
65346,0
65347,0
65348,0
65349,1
65350,0
65351,1
65352,1
65353,1
65354,0
65355,1
65356,1
65357,0
65358,1
65359,0
65360,1
65361,0
65362,0
65363,1
65364,0
65365,1
65366,1
65367,1
65368,0
65369,0
65370,1
65371,1
65372,0
65373,1
65374,0
65375,0
65376,1
65378,1
65379,0
65380,0
65381,1
65382,1
65383,1
65384,0
65385,0
65386,1
65387,1
65388,0
65389,0
65390,0
65391,1
65392,0
65393,1
65394,1
65395,0
65396,1
65397,0
65398,1
65399,1
65400,1
65401,0
65402,1
65403,0
65404,1
65405,1
65406,1
65409,0
65410,0
65411,1
65412,1
65416,0
65417,0
65418,1
65419,1
65420,1
65421,0
65422,1
65423,0
65424,1
65425,1
65426,0
65427,0
65428,0
65429,0
65430,1
65431,0
65432,0
65433,1
65434,0
65436,1
65437,1
65438,0
65439,0
65440,0
65441,0
65442,1
65443,0
65444,1
65445,0
65446,1
65447,0
65448,0
65449,1
65450,0
65451,1
65452,0
65453,0
65455,1
65456,1
65457,0
65458,0
65459,0
65460,0
65461,0
65462,1
65463,0
65464,0
65465,0
65466,0
65467,0
65468,0
65469,1
65470,1
65471,1
65472,0
65473,0
65474,1
65475,0
65476,1
65477,0
65479,0
65480,0
65481,1
65482,0
65483,0
65484,0
65485,0
65486,0
65487,1
65489,1
65490,0
65492,1
65493,0
65494,1
65495,0
65496,0
65498,0
65499,1
65501,1
65502,0
65503,1
65504,0
65505,0
65506,0
65507,1
65508,0
65509,0
65510,1
65511,0
65512,0
65514,1
65515,0
65516,1
65517,1
65518,0
65519,1
65520,1
65521,1
65523,1
65525,1
65526,0
65527,0
65528,0
65529,0
65530,0
65531,1
65532,0
65534,1
65535,1
65537,0
65538,0
65539,1
65540,0
65542,1
65543,1
65544,1
65545,1
65548,1
65549,0
65550,0
65551,1
65552,1
65556,0
65558,1
65560,1
65561,0
65562,1
65563,1
65564,1
65565,0
65567,0
65568,1
65569,1
65570,1
65571,1
65572,0
65574,0
65575,1
65576,1
65577,0
65578,1
65579,1
65580,1
65581,0
65582,0
65583,0
65584,0
65586,1
65587,0
65588,0
65589,0
65591,0
65592,1
65594,0
65595,0
65596,1
65598,0
65600,0
65601,1
65602,0
65603,1
65604,1
65605,1
65606,0
65607,1
65608,1
65609,1
65610,1
65612,0
65613,0
65614,0
65616,1
65617,1
65618,0
65619,1
65620,0
65623,0
65624,1
65626,1
65628,1
65629,1
65630,1
65631,1
65632,1
65633,1
65634,1
65635,0
65636,1
65637,0
65638,1
65639,1
65640,1
65641,1
65642,1
65643,0
65644,0
65645,0
65646,1
65647,1
65648,0
65650,0
65651,0
65652,0
65653,0
65654,0
65655,1
65656,1
65657,0
65658,1
65659,1
65661,1
65663,1
65664,1
65665,0
65667,0
65669,1
65670,1
65671,1
65672,1
65673,0
65674,1
65675,0
65676,0
65677,0
65678,1
65679,0
65680,0
65681,0
65682,0
65683,0
65684,1
65685,0
65686,1
65687,0
65688,1
65689,1
65690,1
65692,1
65693,0
65694,1
65695,1
65696,1
65697,1
65699,1
65700,1
65701,1
65702,1
65703,1
65704,0
65705,0
65706,1
65707,1
65708,1
65709,1
65710,0
65712,1
65713,0
65714,0
65715,1
65716,0
65717,1
65718,0
65719,0
65720,1
65722,0
65724,0
65725,1
65727,1
65728,0
65729,1
65731,0
65732,0
65733,1
65734,0
65735,1
65736,0
65739,1
65740,1
65741,0
65742,1
65743,1
65744,1
65745,1
65746,0
65749,0
65750,1
65751,0
65752,1
65753,0
65754,0
65755,1
65756,0
65757,0
65759,1
65760,1
65761,1
65764,0
65765,0
65766,0
65767,1
65768,1
65769,0
65771,0
65772,0
65773,0
65777,1
65778,1
65779,1
65781,1
65782,0
65783,0
65784,1
65785,1
65786,0
65787,0
65789,0
65790,0
65791,1
65792,0
65793,1
65796,1
65797,0
65798,1
65799,1
65800,1
65802,0
65804,1
65805,1
65806,0
65807,0
65808,1
65809,0
65810,1
65812,0
65813,0
65814,1
65815,0
65816,1
65817,1
65819,0
65822,1
65823,0
65824,0
65825,1
65826,0
65827,1
65829,0
65830,1
65831,1
65832,0
65833,1
65834,0
65835,1
65836,0
65837,1
65838,0
65839,0
65840,1
65842,1
65844,1
65845,1
65846,1
65847,1
65849,1
65850,1
65851,0
65852,1
65853,0
65854,1
65855,1
65856,0
65857,1
65858,1
65859,0
65860,0
65861,1
65862,0
65863,0
65864,1
65867,0
65868,1
65869,1
65870,0
65871,0
65872,0
65873,1
65875,0
65876,0
65877,0
65879,0
65880,1
65881,1
65884,1
65885,0
65886,0
65887,0
65888,0
65889,1
65890,1
65891,0
65892,1
65893,1
65894,1
65895,1
65896,1
65897,1
65898,0
65899,1
65900,0
65901,0
65902,1
65903,1
65904,1
65905,1
65906,0
65907,1
65908,1
65909,0
65910,1
65911,1
65912,1
65913,0
65914,0
65915,1
65916,0
65918,0
65919,0
65920,1
65921,1
65922,0
65924,1
65925,1
65926,1
65927,1
65928,0
65929,0
65930,0
65932,0
65933,0
65935,1
65936,1
65937,1
65939,1
65940,0
65941,1
65942,1
65943,1
65944,1
65945,0
65946,0
65947,1
65948,0
65950,1
65951,1
65953,1
65954,1
65955,1
65956,1
65958,0
65959,0
65961,0
65962,1
65963,1
65965,1
65966,1
65967,1
65968,0
65969,1
65970,1
65971,1
65972,1
65973,1
65974,1
65975,1
65976,1
65977,0
65978,1
65979,1
65981,0
65982,0
65983,0
65984,0
65985,0
65986,1
65987,1
65988,0
65990,1
65991,0
65992,1
65993,0
65994,0
65995,0
65996,0
65997,1
65998,1
65999,1
66000,1
66001,0
66003,1
66004,1
66006,0
66007,0
66008,1
66009,0
66010,1
66011,0
66012,0
66013,1
66014,1
66015,1
66016,0
66017,1
66018,0
66020,0
66021,1
66023,1
66024,1
66025,0
66028,0
66029,1
66031,0
66032,0
66033,0
66034,0
66036,0
66037,1
66038,1
66039,0
66040,1
66041,1
66042,1
66043,0
66044,1
66045,0
66046,1
66047,0
66048,1
66049,1
66050,1
66051,0
66052,0
66053,1
66054,0
66055,1
66057,1
66058,1
66059,1
66060,1
66061,1
66062,0
66063,1
66064,0
66066,0
66067,0
66068,1
66069,1
66071,1
66072,0
66073,1
66075,1
66076,1
66077,0
66078,0
66079,0
66080,0
66081,0
66082,1
66083,0
66084,1
66085,1
66086,1
66087,0
66089,1
66091,1
66092,0
66093,1
66094,0
66095,1
66096,1
66097,1
66098,1
66099,1
66101,1
66102,0
66103,1
66104,1
66105,0
66107,1
66108,1
66109,1
66111,0
66112,0
66113,0
66114,0
66115,0
66116,0
66117,0
66118,0
66119,1
66120,0
66121,1
66125,0
66126,1
66127,0
66128,1
66129,1
66130,1
66132,1
66133,1
66134,0
66135,1
66136,0
66137,1
66138,1
66139,1
66140,1
66141,0
66142,0
66143,0
66144,1
66145,1
66146,0
66147,0
66148,1
66149,1
66150,0
66152,1
66153,1
66154,0
66155,0
66156,1
66157,1
66158,1
66159,0
66160,1
66161,0
66162,1
66163,0
66165,0
66166,1
66167,0
66168,1
66169,1
66170,0
66171,0
66173,1
66174,1
66175,1
66176,1
66177,1
66178,0
66179,0
66181,1
66182,1
66183,1
66184,0
66185,1
66186,0
66187,1
66188,0
66189,0
66190,1
66192,0
66193,0
66194,0
66195,0
66197,0
66198,0
66200,0
66201,1
66202,0
66203,0
66204,1
66205,0
66206,0
66207,0
66208,1
66209,0
66210,0
66212,0
66213,1
66214,0
66215,1
66216,0
66217,0
66218,0
66219,1
66220,1
66221,1
66222,0
66223,0
66224,0
66225,1
66226,1
66227,1
66228,1
66229,0
66230,0
66231,0
66232,0
66234,1
66236,1
66238,1
66239,1
66240,0
66241,1
66242,0
66243,0
66244,0
66245,1
66247,1
66248,1
66250,0
66251,0
66252,1
66254,0
66255,1
66256,1
66258,1
66259,1
66260,1
66261,0
66263,1
66264,1
66265,0
66266,1
66268,1
66269,0
66270,0
66271,1
66273,1
66275,1
66277,1
66278,1
66279,1
66280,1
66281,1
66282,0
66283,0
66285,1
66286,0
66287,0
66289,1
66290,1
66291,1
66292,1
66293,0
66294,1
66295,0
66296,1
66297,1
66298,0
66299,0
66300,0
66301,1
66302,0
66303,1
66304,0
66306,0
66307,1
66308,0
66311,0
66312,0
66313,0
66315,0
66317,0
66318,1
66319,0
66320,1
66322,1
66323,0
66324,0
66325,0
66326,0
66327,0
66328,1
66329,1
66330,1
66331,0
66332,0
66333,1
66334,0
66335,1
66336,0
66337,1
66338,0
66339,1
66340,0
66341,1
66342,1
66343,1
66344,1
66346,1
66347,0
66348,0
66349,0
66350,1
66351,1
66352,1
66353,1
66355,0
66356,1
66357,1
66359,0
66360,1
66361,1
66363,0
66364,1
66365,1
66366,0
66367,1
66368,0
66369,1
66370,0
66371,0
66372,1
66373,1
66374,0
66375,0
66376,0
66377,1
66378,1
66380,0
66381,0
66382,1
66383,0
66386,0
66387,1
66388,1
66389,0
66390,0
66391,0
66392,0
66393,1
66394,1
66395,0
66396,0
66399,0
66401,1
66402,0
66403,1
66405,1
66406,0
66408,0
66409,0
66410,1
66411,1
66412,1
66413,1
66415,1
66416,1
66417,1
66418,1
66419,0
66420,1
66421,0
66422,1
66423,0
66424,1
66425,1
66426,0
66427,0
66428,0
66429,0
66430,1
66431,0
66432,0
66433,1
66434,0
66435,1
66436,0
66437,0
66438,0
66440,0
66441,1
66442,1
66443,1
66444,1
66445,0
66446,1
66447,0
66449,1
66450,0
66452,0
66453,1
66454,1
66455,0
66456,1
66457,0
66458,1
66459,0
66460,1
66461,0
66462,1
66463,1
66464,1
66465,0
66466,1
66467,1
66468,1
66469,1
66470,1
66471,1
66472,1
66473,1
66474,0
66475,0
66476,0
66477,1
66478,1
66479,1
66480,0
66481,0
66482,1
66483,0
66484,1
66485,0
66486,1
66487,0
66488,1
66489,1
66491,0
66492,1
66493,1
66494,1
66495,0
66496,0
66497,0
66498,1
66499,1
66500,0
66501,1
66502,0
66503,1
66504,1
66505,1
66507,1
66508,1
66510,1
66511,1
66512,0
66513,0
66515,1
66516,1
66518,0
66519,1
66520,1
66521,0
66522,0
66525,1
66526,1
66527,0
66528,0
66529,1
66530,1
66531,0
66533,0
66534,1
66535,1
66537,1
66539,1
66540,0
66541,0
66542,1
66544,1
66545,1
66546,0
66547,1
66548,1
66549,1
66550,1
66551,1
66552,1
66553,0
66554,1
66555,0
66556,0
66557,1
66558,1
66559,1
66560,1
66561,0
66562,1
66564,1
66565,0
66566,1
66567,0
66568,1
66570,1
66571,0
66572,1
66573,1
66574,0
66575,0
66576,1
66577,0
66578,1
66579,0
66580,1
66582,0
66583,0
66584,1
66585,0
66586,1
66587,1
66588,0
66589,1
66590,1
66591,1
66592,1
66594,0
66596,0
66597,0
66598,1
66599,1
66600,0
66601,0
66602,1
66603,0
66604,1
66605,1
66606,0
66608,0
66609,0
66610,1
66611,1
66612,1
66614,1
66615,1
66616,1
66617,0
66618,1
66619,1
66620,0
66621,1
66622,0
66623,1
66624,1
66625,1
66626,1
66627,1
66628,0
66629,1
66630,0
66631,1
66632,1
66633,1
66634,0
66635,0
66636,0
66638,0
66639,0
66640,1
66644,0
66646,0
66647,0
66648,0
66649,0
66650,0
66651,1
66652,1
66653,0
66654,1
66655,1
66656,1
66657,0
66658,1
66659,1
66660,1
66663,1
66664,1
66665,1
66666,0
66667,1
66668,1
66671,0
66672,0
66673,1
66675,0
66676,0
66678,0
66679,0
66680,1
66681,0
66685,0
66687,1
66688,1
66689,0
66690,0
66691,0
66692,1
66693,0
66694,1
66696,1
66697,1
66698,0
66699,0
66700,1
66701,0
66702,0
66703,0
66704,0
66705,1
66706,0
66708,0
66709,0
66710,1
66711,1
66712,1
66713,0
66714,0
66715,0
66716,0
66718,1
66721,0
66722,0
66723,0
66724,1
66725,0
66726,0
66727,0
66728,1
66729,0
66730,1
66731,0
66732,0
66733,0
66734,0
66735,0
66736,1
66737,1
66738,1
66739,0
66740,0
66741,1
66742,0
66743,0
66744,0
66745,0
66746,1
66747,1
66748,0
66749,1
66750,1
66751,1
66752,1
66753,1
66754,0
66755,1
66756,1
66757,1
66758,0
66759,0
66760,1
66761,1
66762,0
66763,0
66765,0
66766,1
66767,1
66768,1
66769,1
66770,0
66771,0
66772,0
66773,0
66775,0
66776,1
66777,0
66778,0
66779,1
66780,1
66781,1
66782,0
66783,1
66784,1
66785,1
66786,0
66787,1
66788,1
66789,1
66791,1
66792,0
66793,1
66794,1
66795,1
66796,0
66797,0
66798,0
66799,1
66800,1
66801,1
66802,0
66803,1
66804,1
66805,0
66806,1
66807,1
66808,0
66810,1
66811,1
66812,0
66814,1
66815,1
66816,1
66817,1
66818,0
66819,1
66820,0
66821,1
66822,0
66823,0
66824,1
66825,0
66826,1
66827,1
66828,1
66829,0
66830,1
66831,1
66832,1
66833,1
66834,1
66835,0
66836,0
66837,1
66838,0
66839,0
66840,0
66841,1
66842,0
66843,1
66844,1
66845,1
66847,1
66848,0
66849,0
66850,1
66851,1
66852,1
66853,0
66856,0
66858,0
66859,1
66860,0
66861,0
66862,0
66863,1
66864,0
66866,1
66867,0
66868,1
66869,1
66870,1
66871,1
66872,0
66873,0
66874,0
66876,0
66877,1
66878,1
66879,1
66880,1
66881,1
66882,1
66883,1
66884,0
66885,1
66886,1
66887,1
66888,0
66889,1
66891,0
66892,0
66893,1
66894,0
66897,1
66898,0
66899,0
66900,0
66901,0
66902,0
66903,0
66904,1
66905,1
66906,0
66907,1
66908,1
66909,1
66911,1
66913,0
66914,0
66915,1
66916,1
66917,0
66918,0
66919,0
66920,1
66921,0
66922,0
66923,0
66924,1
66925,1
66926,1
66927,0
66928,1
66929,0
66930,1
66931,0
66932,0
66933,1
66934,0
66935,1
66937,1
66938,1
66939,0
66940,0
66941,1
66943,1
66944,1
66945,1
66946,1
66948,1
66949,1
66950,1
66951,1
66952,1
66953,1
66956,0
66957,0
66958,1
66959,1
66960,0
66961,0
66962,0
66963,1
66964,1
66965,0
66966,0
66970,1
66972,0
66973,0
66974,0
66976,0
66977,1
66978,1
66979,1
66980,1
66982,0
66983,0
66984,1
66985,0
66986,1
66987,1
66988,1
66989,1
66990,1
66991,0
66992,1
66993,1
66994,0
66995,1
66996,0
66997,1
66998,1
66999,1
67000,1
67001,0
67003,1
67004,0
67005,0
67006,0
67007,0
67009,0
67010,1
67011,1
67013,1
67015,1
67016,0
67017,1
67019,0
67020,1
67022,1
67023,1
67024,1
67025,1
67027,1
67028,0
67029,1
67030,1
67031,0
67032,0
67033,0
67034,0
67035,1
67036,0
67037,0
67038,0
67039,1
67040,1
67041,0
67042,0
67044,1
67045,0
67046,0
67047,1
67051,1
67052,1
67053,0
67054,1
67055,0
67056,1
67057,0
67058,1
67059,0
67060,1
67061,0
67062,0
67063,0
67065,1
67066,0
67068,0
67069,1
67070,0
67071,1
67072,0
67073,1
67074,0
67075,1
67076,1
67077,1
67078,0
67079,1
67081,1
67083,1
67084,1
67085,0
67086,0
67087,0
67088,1
67090,0
67091,0
67093,0
67094,0
67095,1
67096,0
67097,0
67098,1
67099,1
67100,1
67101,1
67103,0
67105,0
67106,1
67107,1
67108,0
67109,1
67110,1
67111,0
67112,1
67113,1
67115,1
67117,0
67118,0
67119,0
67120,0
67122,1
67123,0
67124,1
67125,1
67126,1
67127,1
67129,1
67130,0
67131,0
67132,0
67133,0
67134,1
67135,1
67137,1
67138,1
67139,1
67140,1
67141,1
67142,1
67143,0
67144,1
67145,0
67146,0
67147,0
67148,0
67149,0
67151,1
67152,1
67153,1
67154,0
67155,1
67156,0
67157,0
67158,1
67159,0
67160,1
67162,1
67163,0
67166,1
67167,1
67168,1
67169,1
67170,1
67171,0
67172,0
67173,1
67174,0
67175,1
67176,1
67178,0
67179,1
67180,0
67182,1
67183,0
67184,0
67186,0
67187,1
67188,0
67189,0
67190,1
67191,0
67192,1
67193,0
67194,0
67195,1
67196,0
67197,1
67198,1
67199,0
67200,0
67201,1
67202,0
67204,0
67205,1
67206,1
67207,0
67209,0
67210,1
67212,1
67213,0
67214,1
67215,1
67217,1
67218,1
67219,0
67221,0
67223,1
67224,1
67226,0
67227,1
67228,1
67229,0
67230,1
67231,0
67232,0
67234,1
67235,0
67236,0
67237,0
67238,0
67239,0
67240,1
67241,0
67242,1
67244,1
67246,0
67247,1
67248,1
67249,1
67251,0
67252,1
67253,0
67254,0
67255,1
67256,1
67257,1
67258,1
67259,0
67260,1
67261,0
67262,0
67264,0
67265,1
67268,1
67269,1
67270,1
67271,1
67272,1
67273,0
67274,1
67275,1
67276,0
67277,0
67280,1
67281,1
67282,1
67283,1
67284,1
67285,0
67286,1
67287,0
67288,0
67290,1
67291,1
67292,0
67295,0
67296,0
67297,1
67298,1
67299,0
67301,0
67302,1
67303,1
67304,0
67305,0
67306,1
67307,0
67308,1
67309,1
67310,1
67311,0
67312,0
67313,1
67314,1
67315,1
67317,0
67318,0
67319,1
67320,1
67321,1
67323,1
67324,1
67326,1
67327,0
67328,1
67331,0
67332,0
67333,0
67334,0
67335,1
67336,0
67337,0
67338,0
67339,0
67340,1
67341,1
67342,0
67343,0
67344,1
67345,1
67346,1
67347,0
67348,0
67349,0
67350,1
67351,1
67354,0
67355,0
67356,0
67357,0
67358,1
67359,0
67361,1
67363,1
67364,1
67365,0
67366,1
67367,0
67370,1
67372,1
67373,0
67374,1
67375,1
67376,0
67377,1
67378,1
67379,0
67380,1
67381,1
67382,1
67383,0
67384,0
67385,0
67386,0
67387,0
67388,1
67389,1
67390,0
67391,0
67392,0
67393,0
67394,1
67395,0
67397,1
67398,1
67399,1
67400,0
67401,0
67402,1
67405,1
67406,1
67407,1
67410,1
67412,1
67413,1
67414,0
67415,1
67416,1
67418,1
67419,1
67421,0
67422,1
67423,1
67424,1
67425,1
67427,0
67428,0
67429,1
67430,0
67431,0
67432,1
67433,1
67434,1
67435,0
67436,0
67437,1
67438,0
67439,1
67440,0
67441,1
67442,1
67443,1
67444,0
67445,0
67446,1
67447,1
67448,1
67449,0
67450,0
67451,1
67453,0
67454,1
67455,1
67456,1
67458,1
67459,1
67460,1
67461,1
67462,0
67463,0
67465,0
67466,1
67467,1
67468,1
67469,0
67470,0
67472,0
67474,0
67475,0
67476,0
67477,1
67478,0
67479,1
67480,1
67481,1
67482,1
67484,1
67485,0
67486,0
67487,0
67488,0
67489,1
67491,1
67493,0
67494,1
67495,0
67496,1
67497,1
67498,0
67499,1
67501,1
67502,1
67504,0
67505,0
67506,0
67507,1
67508,0
67509,1
67510,0
67512,0
67513,0
67514,1
67515,1
67516,0
67517,1
67518,0
67519,0
67522,0
67523,1
67524,0
67525,0
67526,1
67528,1
67529,1
67530,1
67531,0
67532,1
67534,1
67535,0
67536,0
67537,0
67538,1
67539,0
67540,1
67541,0
67542,1
67543,1
67544,0
67545,0
67547,0
67548,0
67549,1
67550,0
67552,1
67553,1
67554,0
67556,0
67558,0
67559,1
67560,1
67561,0
67562,1
67564,0
67565,0
67566,1
67567,1
67569,1
67570,1
67571,0
67572,1
67573,1
67574,1
67575,1
67576,0
67577,1
67580,1
67581,0
67582,1
67583,1
67584,0
67585,0
67586,1
67587,1
67588,0
67589,0
67590,1
67591,1
67592,1
67593,0
67594,0
67595,0
67596,1
67597,0
67598,0
67600,0
67601,1
67602,0
67603,1
67606,1
67607,1
67608,1
67609,0
67610,0
67611,0
67612,0
67613,0
67614,1
67615,1
67616,1
67617,0
67619,0
67620,0
67621,1
67622,0
67623,1
67624,0
67626,1
67628,0
67629,1
67630,0
67632,0
67633,0
67634,0
67635,0
67636,1
67637,0
67638,1
67639,0
67641,1
67642,0
67643,1
67644,0
67645,0
67646,1
67647,1
67648,0
67649,1
67650,1
67651,0
67652,1
67653,0
67654,0
67655,0
67656,1
67657,1
67658,0
67659,1
67662,0
67663,0
67664,0
67665,1
67666,0
67667,1
67669,1
67670,0
67671,0
67672,1
67673,0
67674,1
67675,1
67676,1
67677,1
67678,1
67680,0
67681,1
67682,0
67683,1
67684,1
67685,0
67687,1
67688,1
67691,1
67693,1
67694,1
67695,1
67696,1
67697,1
67698,0
67699,1
67700,1
67701,0
67702,0
67703,1
67704,0
67705,0
67707,0
67708,0
67709,0
67710,0
67711,0
67712,0
67713,1
67714,1
67715,0
67716,1
67717,0
67718,0
67719,0
67720,1
67721,1
67722,0
67724,0
67725,0
67726,1
67727,1
67728,0
67729,1
67730,1
67731,1
67732,1
67733,1
67734,1
67735,1
67736,1
67737,1
67738,1
67739,1
67742,1
67743,0
67744,0
67745,1
67746,0
67748,0
67750,0
67751,1
67752,1
67753,1
67754,0
67755,1
67756,0
67757,0
67758,0
67759,1
67760,0
67761,1
67762,1
67763,0
67764,0
67765,0
67766,1
67767,1
67768,0
67769,1
67770,0
67771,1
67772,1
67773,0
67774,1
67775,0
67776,1
67777,1
67779,1
67780,1
67782,1
67783,0
67784,1
67785,0
67786,0
67787,1
67788,1
67789,0
67790,1
67791,0
67792,1
67793,1
67794,1
67795,1
67796,0
67798,1
67799,1
67800,0
67801,0
67802,1
67803,1
67804,1
67805,1
67806,1
67807,1
67808,0
67809,1
67810,0
67812,0
67814,1
67816,1
67817,0
67818,1
67820,1
67821,0
67822,0
67823,1
67824,0
67825,0
67827,1
67828,0
67829,1
67831,1
67832,0
67833,0
67834,0
67835,1
67836,0
67837,0
67840,1
67842,1
67844,0
67845,1
67846,1
67847,0
67850,1
67853,0
67855,1
67856,0
67857,1
67858,1
67860,0
67862,1
67863,1
67864,1
67866,1
67867,0
67870,1
67871,0
67873,1
67874,0
67875,1
67876,1
67877,1
67878,0
67879,1
67881,1
67882,1
67883,1
67884,1
67885,1
67886,1
67887,1
67888,0
67890,0
67891,1
67892,1
67893,0
67894,0
67895,1
67896,1
67897,0
67898,0
67899,0
67900,0
67901,0
67903,0
67904,1
67907,0
67908,0
67909,0
67910,0
67911,0
67912,0
67913,0
67914,1
67915,1
67916,0
67917,1
67918,0
67919,1
67920,1
67921,0
67922,0
67925,0
67926,1
67927,0
67928,1
67929,1
67930,0
67931,0
67932,1
67933,1
67935,0
67936,1
67937,1
67938,1
67939,0
67940,0
67941,0
67942,1
67943,0
67944,0
67946,1
67947,1
67948,1
67949,0
67950,0
67952,1
67955,1
67956,1
67957,0
67958,0
67959,0
67960,0
67961,0
67962,1
67963,0
67964,1
67965,1
67966,0
67967,1
67968,1
67969,1
67970,0
67971,0
67972,1
67975,0
67976,1
67977,1
67979,1
67980,0
67981,0
67982,0
67983,0
67984,1
67985,0
67986,1
67987,1
67988,0
67989,1
67990,0
67991,0
67992,1
67993,0
67995,0
67998,0
67999,1
68000,0
68001,1
68002,0
68003,0
68004,1
68005,1
68006,1
68007,1
68008,1
68009,0
68010,1
68011,1
68012,0
68013,0
68014,1
68015,0
68017,0
68018,0
68019,1
68020,0
68022,1
68023,1
68025,0
68026,0
68027,0
68028,0
68029,1
68030,0
68031,1
68032,1
68033,0
68034,0
68035,0
68036,0
68037,1
68038,1
68039,1
68040,1
68041,0
68042,0
68043,1
68044,1
68045,0
68046,1
68047,1
68048,0
68049,1
68050,1
68051,1
68052,1
68053,1
68054,1
68055,1
68056,0
68057,0
68058,0
68059,0
68061,0
68063,1
68064,0
68065,1
68066,0
68067,1
68069,0
68070,1
68072,1
68073,0
68075,0
68076,1
68077,0
68078,1
68080,0
68081,1
68082,1
68083,0
68084,0
68085,0
68086,1
68087,1
68088,1
68089,1
68090,1
68091,1
68093,1
68094,0
68095,0
68096,0
68097,1
68098,1
68099,0
68100,0
68102,1
68103,0
68105,1
68106,0
68107,0
68108,0
68109,1
68110,0
68111,0
68112,0
68113,1
68114,0
68115,1
68116,0
68119,1
68121,0
68122,1
68123,0
68124,1
68126,0
68127,1
68128,1
68129,1
68130,0
68131,0
68132,0
68133,0
68134,0
68136,0
68138,1
68139,1
68140,0
68141,0
68142,0
68143,1
68145,0
68146,1
68147,1
68148,0
68150,0
68152,0
68153,0
68154,0
68155,1
68156,0
68157,0
68158,1
68159,1
68160,0
68161,1
68162,0
68163,1
68164,0
68165,1
68169,1
68170,1
68171,1
68172,1
68173,0
68174,1
68175,1
68176,1
68177,1
68178,0
68179,1
68182,1
68184,1
68185,0
68186,1
68187,1
68188,1
68189,1
68190,0
68191,0
68192,1
68193,1
68194,1
68195,1
68196,1
68197,1
68198,1
68199,1
68200,0
68201,0
68202,1
